MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT
Fluchtunfälle,insgesamt,2019,201912,925
Fluchtunfälle,insgesamt,2018,201801,860
Fluchtunfälle,insgesamt,2018,201802,774
Fluchtunfälle,insgesamt,2018,201803,954
Fluchtunfälle,insgesamt,2018,201804,1010
Fluchtunfälle,insgesamt,2018,201805,994
Fluchtunfälle,insgesamt,2018,201806,1034
Fluchtunfälle,insgesamt,2018,201807,1151
Fluchtunfälle,insgesamt,2018,201808,813
Fluchtunfälle,insgesamt,2018,201809,1102
Fluchtunfälle,insgesamt,2018,201810,1127
Fluchtunfälle,insgesamt,2018,201811,929
Fluchtunfälle,insgesamt,2018,201812,900
Fluchtunfälle,insgesamt,2017,201701,690
Fluchtunfälle,insgesamt,2017,201702,846
Fluchtunfälle,insgesamt,2017,201703,1060
Fluchtunfälle,insgesamt,2017,201704,895
Fluchtunfälle,insgesamt,2017,201705,1070
Fluchtunfälle,insgesamt,2017,201706,948
Fluchtunfälle,insgesamt,2017,201707,1064
Fluchtunfälle,insgesamt,2017,201708,831
Fluchtunfälle,insgesamt,2017,201709,1009
Fluchtunfälle,insgesamt,2017,201710,1052
Fluchtunfälle,insgesamt,2017,201711,925
Fluchtunfälle,insgesamt,2017,201712,873
Fluchtunfälle,insgesamt,2016,201601,777
Fluchtunfälle,insgesamt,2016,201602,775
Fluchtunfälle,insgesamt,2016,201603,898
Fluchtunfälle,insgesamt,2016,201604,998
Fluchtunfälle,insgesamt,2016,201605,850
Fluchtunfälle,insgesamt,2016,201606,1018
Fluchtunfälle,insgesamt,2016,201607,1095
Fluchtunfälle,insgesamt,2016,201608,958
Fluchtunfälle,insgesamt,2016,201609,958
Fluchtunfälle,insgesamt,2016,201610,1022
Fluchtunfälle,insgesamt,2016,201611,960
Fluchtunfälle,insgesamt,2016,201612,870
Fluchtunfälle,insgesamt,2015,201501,781
Fluchtunfälle,insgesamt,2015,201502,713
Fluchtunfälle,insgesamt,2015,201503,908
Fluchtunfälle,insgesamt,2015,201504,966
Fluchtunfälle,insgesamt,2015,201505,940
Fluchtunfälle,insgesamt,2015,201506,952
Fluchtunfälle,insgesamt,2015,201507,1176
Fluchtunfälle,insgesamt,2015,201508,864
Fluchtunfälle,insgesamt,2015,201509,1007
Fluchtunfälle,insgesamt,2015,201510,1110
Fluchtunfälle,insgesamt,2015,201511,991
Fluchtunfälle,insgesamt,2015,201512,950
Fluchtunfälle,insgesamt,2014,201401,778
Fluchtunfälle,insgesamt,2014,201402,742
Fluchtunfälle,insgesamt,2014,201403,993
Fluchtunfälle,insgesamt,2014,201404,946
Fluchtunfälle,insgesamt,2014,201405,925
Fluchtunfälle,insgesamt,2014,201406,880
Fluchtunfälle,insgesamt,2014,201407,1029
Fluchtunfälle,insgesamt,2014,201408,802
Fluchtunfälle,insgesamt,2014,201409,936
Fluchtunfälle,insgesamt,2014,201410,1042
Fluchtunfälle,insgesamt,2014,201411,943
Fluchtunfälle,insgesamt,2014,201412,830
Fluchtunfälle,insgesamt,2013,201301,796
Fluchtunfälle,insgesamt,2013,201302,773
Fluchtunfälle,insgesamt,2013,201303,906
Fluchtunfälle,insgesamt,2013,201304,1038
Fluchtunfälle,insgesamt,2013,201305,848
Fluchtunfälle,insgesamt,2013,201306,1055
Fluchtunfälle,insgesamt,2013,201307,1138
Fluchtunfälle,insgesamt,2013,201308,791
Fluchtunfälle,insgesamt,2013,201309,1000
Fluchtunfälle,insgesamt,2013,201310,1074
Fluchtunfälle,insgesamt,2013,201311,939
Fluchtunfälle,insgesamt,2013,201312,828
Fluchtunfälle,insgesamt,2012,201201,713
Fluchtunfälle,insgesamt,2012,201202,714
Fluchtunfälle,insgesamt,2012,201203,946
Fluchtunfälle,insgesamt,2012,201204,919
Fluchtunfälle,insgesamt,2012,201205,1035
Fluchtunfälle,insgesamt,2012,201206,1041
Fluchtunfälle,insgesamt,2012,201207,1045
Fluchtunfälle,insgesamt,2012,201208,887
Fluchtunfälle,insgesamt,2012,201209,921
Fluchtunfälle,insgesamt,2012,201210,1090
Fluchtunfälle,insgesamt,2012,201211,984
Fluchtunfälle,insgesamt,2012,201212,810
Fluchtunfälle,insgesamt,2011,201101,726
Fluchtunfälle,insgesamt,2011,201102,760
Fluchtunfälle,insgesamt,2011,201103,883
Fluchtunfälle,insgesamt,2011,201104,835
Fluchtunfälle,insgesamt,2011,201105,1034
Fluchtunfälle,insgesamt,2011,201106,783
Fluchtunfälle,insgesamt,2011,201107,951
Fluchtunfälle,insgesamt,2011,201108,790
Fluchtunfälle,insgesamt,2011,201109,906
Fluchtunfälle,insgesamt,2011,201110,916
Fluchtunfälle,insgesamt,2011,201111,842
Fluchtunfälle,insgesamt,2011,201112,832
Fluchtunfälle,insgesamt,2010,201001,613
Fluchtunfälle,insgesamt,2010,201002,683
Fluchtunfälle,insgesamt,2010,201003,829
Fluchtunfälle,insgesamt,2010,201004,938
Fluchtunfälle,insgesamt,2010,201005,743
Fluchtunfälle,insgesamt,2010,201006,814
Fluchtunfälle,insgesamt,2010,201007,932
Fluchtunfälle,insgesamt,2010,201008,794
Fluchtunfälle,insgesamt,2010,201009,955
Fluchtunfälle,insgesamt,2010,201010,910
Fluchtunfälle,insgesamt,2010,201011,827
Fluchtunfälle,insgesamt,2010,201012,861
Fluchtunfälle,insgesamt,2009,200901,512
Fluchtunfälle,insgesamt,2009,200902,802
Fluchtunfälle,insgesamt,2009,200903,607
Fluchtunfälle,insgesamt,2009,200904,776
Fluchtunfälle,insgesamt,2009,200905,768
Fluchtunfälle,insgesamt,2009,200906,678
Fluchtunfälle,insgesamt,2009,200907,991
Fluchtunfälle,insgesamt,2009,200908,752
Fluchtunfälle,insgesamt,2009,200909,846
Fluchtunfälle,insgesamt,2009,200910,953
Fluchtunfälle,insgesamt,2009,200911,835
Fluchtunfälle,insgesamt,2009,200912,747
Fluchtunfälle,insgesamt,2008,200801,727
Fluchtunfälle,insgesamt,2008,200802,793
Fluchtunfälle,insgesamt,2008,200803,763
Fluchtunfälle,insgesamt,2008,200804,837
Fluchtunfälle,insgesamt,2008,200805,871
Fluchtunfälle,insgesamt,2008,200806,859
Fluchtunfälle,insgesamt,2008,200807,832
Fluchtunfälle,insgesamt,2008,200808,760
Fluchtunfälle,insgesamt,2008,200809,747
Fluchtunfälle,insgesamt,2008,200810,874
Fluchtunfälle,insgesamt,2008,200811,625
Fluchtunfälle,insgesamt,2008,200812,657
Fluchtunfälle,insgesamt,2007,200701,699
Fluchtunfälle,insgesamt,2007,200702,612
Fluchtunfälle,insgesamt,2007,200703,411
Fluchtunfälle,insgesamt,2007,200704,821
Fluchtunfälle,insgesamt,2007,200705,858
Fluchtunfälle,insgesamt,2007,200706,804
Fluchtunfälle,insgesamt,2007,200707,935
Fluchtunfälle,insgesamt,2007,200708,759
Fluchtunfälle,insgesamt,2007,200709,797
Fluchtunfälle,insgesamt,2007,200710,873
Fluchtunfälle,insgesamt,2007,200711,868
Fluchtunfälle,insgesamt,2007,200712,690
Fluchtunfälle,insgesamt,2006,200601,708
Fluchtunfälle,insgesamt,2006,200602,698
Fluchtunfälle,insgesamt,2006,200603,1138
Fluchtunfälle,insgesamt,2006,200604,750
Fluchtunfälle,insgesamt,2006,200605,476
Fluchtunfälle,insgesamt,2006,200606,565
Fluchtunfälle,insgesamt,2006,200607,845
Fluchtunfälle,insgesamt,2006,200608,774
Fluchtunfälle,insgesamt,2006,200609,718
Fluchtunfälle,insgesamt,2006,200610,599
Fluchtunfälle,insgesamt,2006,200611,494
Fluchtunfälle,insgesamt,2006,200612,864
Fluchtunfälle,insgesamt,2005,200501,749
Fluchtunfälle,insgesamt,2005,200502,961
Fluchtunfälle,insgesamt,2005,200503,1115
Fluchtunfälle,insgesamt,2005,200504,937
Fluchtunfälle,insgesamt,2005,200505,902
Fluchtunfälle,insgesamt,2005,200506,901
Fluchtunfälle,insgesamt,2005,200507,951
Fluchtunfälle,insgesamt,2005,200508,811
Fluchtunfälle,insgesamt,2005,200509,1086
Fluchtunfälle,insgesamt,2005,200510,962
Fluchtunfälle,insgesamt,2005,200511,845
Fluchtunfälle,insgesamt,2005,200512,817
Fluchtunfälle,insgesamt,2004,200401,828
Fluchtunfälle,insgesamt,2004,200402,723
Fluchtunfälle,insgesamt,2004,200403,817
Fluchtunfälle,insgesamt,2004,200404,875
Fluchtunfälle,insgesamt,2004,200405,867
Fluchtunfälle,insgesamt,2004,200406,859
Fluchtunfälle,insgesamt,2004,200407,970
Fluchtunfälle,insgesamt,2004,200408,784
Fluchtunfälle,insgesamt,2004,200409,957
Fluchtunfälle,insgesamt,2004,200410,1022
Fluchtunfälle,insgesamt,2004,200411,903
Fluchtunfälle,insgesamt,2004,200412,942
Fluchtunfälle,insgesamt,2003,200301,747
Fluchtunfälle,insgesamt,2003,200302,572
Fluchtunfälle,insgesamt,2003,200303,854
Fluchtunfälle,insgesamt,2003,200304,844
Fluchtunfälle,insgesamt,2003,200305,763
Fluchtunfälle,insgesamt,2003,200306,855
Fluchtunfälle,insgesamt,2003,200307,562
Fluchtunfälle,insgesamt,2003,200308,698
Fluchtunfälle,insgesamt,2003,200309,945
Fluchtunfälle,insgesamt,2003,200310,960
Fluchtunfälle,insgesamt,2003,200311,953
Fluchtunfälle,insgesamt,2003,200312,858
Fluchtunfälle,insgesamt,2002,200201,852
Fluchtunfälle,insgesamt,2002,200202,817
Fluchtunfälle,insgesamt,2002,200203,897
Fluchtunfälle,insgesamt,2002,200204,784
Fluchtunfälle,insgesamt,2002,200205,857
Fluchtunfälle,insgesamt,2002,200206,987
Fluchtunfälle,insgesamt,2002,200207,1026
Fluchtunfälle,insgesamt,2002,200208,785
Fluchtunfälle,insgesamt,2002,200209,1039
Fluchtunfälle,insgesamt,2002,200210,1019
Fluchtunfälle,insgesamt,2002,200211,882
Fluchtunfälle,insgesamt,2002,200212,706
Fluchtunfälle,insgesamt,2001,200101,871
Fluchtunfälle,insgesamt,2001,200102,820
Fluchtunfälle,insgesamt,2001,200103,962
Fluchtunfälle,insgesamt,2001,200104,897
Fluchtunfälle,insgesamt,2001,200105,1081
Fluchtunfälle,insgesamt,2001,200106,905
Fluchtunfälle,insgesamt,2001,200107,1047
Fluchtunfälle,insgesamt,2001,200108,814
Fluchtunfälle,insgesamt,2001,200109,953
Fluchtunfälle,insgesamt,2001,200110,1104
Fluchtunfälle,insgesamt,2001,200111,1001
Fluchtunfälle,insgesamt,2001,200112,941
Fluchtunfälle,insgesamt,2000,200001,835
Fluchtunfälle,insgesamt,2000,200002,890
Fluchtunfälle,insgesamt,2000,200003,974
Fluchtunfälle,insgesamt,2000,200004,834
Fluchtunfälle,insgesamt,2000,200005,1086
Fluchtunfälle,insgesamt,2000,200006,842
Fluchtunfälle,insgesamt,2000,200007,1102
Fluchtunfälle,insgesamt,2000,200008,881
Fluchtunfälle,insgesamt,2000,200009,978
Fluchtunfälle,insgesamt,2000,200010,1078
Fluchtunfälle,insgesamt,2000,200011,1017
Fluchtunfälle,insgesamt,2000,200012,950
Fluchtunfälle,Verletzte und Getötete,2020,202001,28
Fluchtunfälle,Verletzte und Getötete,2020,202002,34
Fluchtunfälle,Verletzte und Getötete,2020,202003,33
Fluchtunfälle,Verletzte und Getötete,2020,202004,34
Fluchtunfälle,Verletzte und Getötete,2020,202005,34
Fluchtunfälle,Verletzte und Getötete,2020,202006,49
Fluchtunfälle,Verletzte und Getötete,2020,202007,58
Fluchtunfälle,Verletzte und Getötete,2020,202008,36
Fluchtunfälle,Verletzte und Getötete,2020,202009,49
Fluchtunfälle,Verletzte und Getötete,2020,202010,50
Fluchtunfälle,Verletzte und Getötete,2020,202011,27
Fluchtunfälle,Verletzte und Getötete,2020,202012,33
Fluchtunfälle,Verletzte und Getötete,2019,201901,32
Fluchtunfälle,Verletzte und Getötete,2019,201902,26
Fluchtunfälle,Verletzte und Getötete,2019,201903,44
Fluchtunfälle,Verletzte und Getötete,2019,201904,35
Fluchtunfälle,Verletzte und Getötete,2019,201905,41
Fluchtunfälle,Verletzte und Getötete,2019,201906,61
Fluchtunfälle,Verletzte und Getötete,2019,201907,81
Fluchtunfälle,Verletzte und Getötete,2019,201908,37
Fluchtunfälle,Verletzte und Getötete,2019,201909,55
Fluchtunfälle,Verletzte und Getötete,2019,201910,45
Fluchtunfälle,Verletzte und Getötete,2019,201911,41
Fluchtunfälle,Verletzte und Getötete,2019,201912,43
Fluchtunfälle,Verletzte und Getötete,2018,201801,40
Fluchtunfälle,Verletzte und Getötete,2018,201802,40
Fluchtunfälle,Verletzte und Getötete,2018,201803,35
Fluchtunfälle,Verletzte und Getötete,2018,201804,44
Fluchtunfälle,Verletzte und Getötete,2018,201805,43
Fluchtunfälle,Verletzte und Getötete,2018,201806,49
Fluchtunfälle,Verletzte und Getötete,2018,201807,72
Fluchtunfälle,Verletzte und Getötete,2018,201808,39
Fluchtunfälle,Verletzte und Getötete,2018,201809,59
Fluchtunfälle,Verletzte und Getötete,2018,201810,60
Fluchtunfälle,Verletzte und Getötete,2018,201811,37
Fluchtunfälle,Verletzte und Getötete,2018,201812,37
Fluchtunfälle,Verletzte und Getötete,2017,201701,22
Fluchtunfälle,Verletzte und Getötete,2017,201702,41
Fluchtunfälle,Verletzte und Getötete,2017,201703,36
Fluchtunfälle,Verletzte und Getötete,2017,201704,36
Fluchtunfälle,Verletzte und Getötete,2017,201705,60
Fluchtunfälle,Verletzte und Getötete,2017,201706,54
Fluchtunfälle,Verletzte und Getötete,2017,201707,65
Fluchtunfälle,Verletzte und Getötete,2017,201708,38
Fluchtunfälle,Verletzte und Getötete,2017,201709,59
Fluchtunfälle,Verletzte und Getötete,2017,201710,59
Fluchtunfälle,Verletzte und Getötete,2017,201711,48
Fluchtunfälle,Verletzte und Getötete,2017,201712,33
Fluchtunfälle,Verletzte und Getötete,2016,201601,31
Fluchtunfälle,Verletzte und Getötete,2016,201602,24
Fluchtunfälle,Verletzte und Getötete,2016,201603,41
Fluchtunfälle,Verletzte und Getötete,2016,201604,42
Fluchtunfälle,Verletzte und Getötete,2016,201605,44
Fluchtunfälle,Verletzte und Getötete,2016,201606,54
Fluchtunfälle,Verletzte und Getötete,2016,201607,61
Fluchtunfälle,Verletzte und Getötete,2016,201608,70
Fluchtunfälle,Verletzte und Getötete,2016,201609,70
Fluchtunfälle,Verletzte und Getötete,2016,201610,44
Fluchtunfälle,Verletzte und Getötete,2016,201611,32
Fluchtunfälle,Verletzte und Getötete,2016,201612,35
Fluchtunfälle,Verletzte und Getötete,2015,201501,19
Fluchtunfälle,Verletzte und Getötete,2015,201502,18
Fluchtunfälle,Verletzte und Getötete,2015,201503,49
Fluchtunfälle,Verletzte und Getötete,2015,201504,45
Fluchtunfälle,Verletzte und Getötete,2015,201505,41
Fluchtunfälle,Verletzte und Getötete,2015,201506,54
Fluchtunfälle,Verletzte und Getötete,2015,201507,65
Fluchtunfälle,Verletzte und Getötete,2015,201508,36
Fluchtunfälle,Verletzte und Getötete,2015,201509,49
Fluchtunfälle,Verletzte und Getötete,2015,201510,52
Fluchtunfälle,Verletzte und Getötete,2015,201511,43
Fluchtunfälle,Verletzte und Getötete,2015,201512,38
Fluchtunfälle,Verletzte und Getötete,2014,201401,29
Fluchtunfälle,Verletzte und Getötete,2014,201402,22
Fluchtunfälle,Verletzte und Getötete,2014,201403,46
Fluchtunfälle,Verletzte und Getötete,2014,201404,55
Fluchtunfälle,Verletzte und Getötete,2014,201405,50
Fluchtunfälle,Verletzte und Getötete,2014,201406,58
Fluchtunfälle,Verletzte und Getötete,2014,201407,62
Fluchtunfälle,Verletzte und Getötete,2014,201408,43
Fluchtunfälle,Verletzte und Getötete,2014,201409,60
Fluchtunfälle,Verletzte und Getötete,2014,201410,55
Fluchtunfälle,Verletzte und Getötete,2014,201411,42
Fluchtunfälle,Verletzte und Getötete,2014,201412,35
Fluchtunfälle,Verletzte und Getötete,2013,201301,29
Fluchtunfälle,Verletzte und Getötete,2013,201302,22
Fluchtunfälle,Verletzte und Getötete,2013,201303,33
Fluchtunfälle,Verletzte und Getötete,2013,201304,50
Fluchtunfälle,Verletzte und Getötete,2013,201305,43
Fluchtunfälle,Verletzte und Getötete,2013,201306,54
Fluchtunfälle,Verletzte und Getötete,2013,201307,68
Fluchtunfälle,Verletzte und Getötete,2013,201308,36
Fluchtunfälle,Verletzte und Getötete,2013,201309,53
Fluchtunfälle,Verletzte und Getötete,2013,201310,53
Fluchtunfälle,Verletzte und Getötete,2013,201311,53
Fluchtunfälle,Verletzte und Getötete,2013,201312,27
Fluchtunfälle,Verletzte und Getötete,2012,201201,32
Fluchtunfälle,Verletzte und Getötete,2012,201202,20
Fluchtunfälle,Verletzte und Getötete,2012,201203,44
Fluchtunfälle,Verletzte und Getötete,2012,201204,37
Fluchtunfälle,Verletzte und Getötete,2012,201205,64
Fluchtunfälle,Verletzte und Getötete,2012,201206,61
Fluchtunfälle,Verletzte und Getötete,2012,201207,64
Fluchtunfälle,Verletzte und Getötete,2012,201208,64
Fluchtunfälle,Verletzte und Getötete,2012,201209,61
Fluchtunfälle,Verletzte und Getötete,2012,201210,61
Fluchtunfälle,Verletzte und Getötete,2012,201211,49
Fluchtunfälle,Verletzte und Getötete,2012,201212,23
Fluchtunfälle,Verletzte und Getötete,2011,201101,26
Fluchtunfälle,Verletzte und Getötete,2011,201102,26
Fluchtunfälle,Verletzte und Getötete,2011,201103,32
Fluchtunfälle,Verletzte und Getötete,2011,201104,55
Fluchtunfälle,Verletzte und Getötete,2011,201105,68
Fluchtunfälle,Verletzte und Getötete,2011,201106,49
Fluchtunfälle,Verletzte und Getötete,2011,201107,56
Fluchtunfälle,Verletzte und Getötete,2011,201108,35
Fluchtunfälle,Verletzte und Getötete,2011,201109,52
Fluchtunfälle,Verletzte und Getötete,2011,201110,36
Fluchtunfälle,Verletzte und Getötete,2011,201111,33
Fluchtunfälle,Verletzte und Getötete,2011,201112,30
Fluchtunfälle,Verletzte und Getötete,2010,201001,17
Fluchtunfälle,Verletzte und Getötete,2010,201002,21
Fluchtunfälle,Verletzte und Getötete,2010,201003,29
Fluchtunfälle,Verletzte und Getötete,2010,201004,41
Fluchtunfälle,Verletzte und Getötete,2010,201005,31
Fluchtunfälle,Verletzte und Getötete,2010,201006,57
Fluchtunfälle,Verletzte und Getötete,2010,201007,65
Fluchtunfälle,Verletzte und Getötete,2010,201008,48
Fluchtunfälle,Verletzte und Getötete,2010,201009,42
Fluchtunfälle,Verletzte und Getötete,2010,201010,49
Fluchtunfälle,Verletzte und Getötete,2010,201011,33
Fluchtunfälle,Verletzte und Getötete,2010,201012,23
Fluchtunfälle,Verletzte und Getötete,2009,200901,22
Fluchtunfälle,Verletzte und Getötete,2009,200902,35
Fluchtunfälle,Verletzte und Getötete,2009,200903,20
Fluchtunfälle,Verletzte und Getötete,2009,200904,43
Fluchtunfälle,Verletzte und Getötete,2009,200905,49
Fluchtunfälle,Verletzte und Getötete,2009,200906,34
Fluchtunfälle,Verletzte und Getötete,2009,200907,61
Fluchtunfälle,Verletzte und Getötete,2009,200908,40
Fluchtunfälle,Verletzte und Getötete,2009,200909,37
Fluchtunfälle,Verletzte und Getötete,2009,200910,47
Fluchtunfälle,Verletzte und Getötete,2009,200911,34
Fluchtunfälle,Verletzte und Getötete,2009,200912,37
Fluchtunfälle,Verletzte und Getötete,2008,200801,27
Fluchtunfälle,Verletzte und Getötete,2008,200802,29
Fluchtunfälle,Verletzte und Getötete,2008,200803,25
Fluchtunfälle,Verletzte und Getötete,2008,200804,41
Fluchtunfälle,Verletzte und Getötete,2008,200805,57
Fluchtunfälle,Verletzte und Getötete,2008,200806,59
Fluchtunfälle,Verletzte und Getötete,2008,200807,48
Fluchtunfälle,Verletzte und Getötete,2008,200808,55
Fluchtunfälle,Verletzte und Getötete,2008,200809,48
Fluchtunfälle,Verletzte und Getötete,2008,200810,46
Fluchtunfälle,Verletzte und Getötete,2008,200811,27
Fluchtunfälle,Verletzte und Getötete,2008,200812,27
Fluchtunfälle,Verletzte und Getötete,2007,200701,19
Fluchtunfälle,Verletzte und Getötete,2007,200702,33
Fluchtunfälle,Verletzte und Getötete,2007,200703,20
Fluchtunfälle,Verletzte und Getötete,2007,200704,43
Fluchtunfälle,Verletzte und Getötete,2007,200705,48
Fluchtunfälle,Verletzte und Getötete,2007,200706,50
Fluchtunfälle,Verletzte und Getötete,2007,200707,59
Fluchtunfälle,Verletzte und Getötete,2007,200708,39
Fluchtunfälle,Verletzte und Getötete,2007,200709,41
Fluchtunfälle,Verletzte und Getötete,2007,200710,49
Fluchtunfälle,Verletzte und Getötete,2007,200711,46
Fluchtunfälle,Verletzte und Getötete,2007,200712,29
Fluchtunfälle,Verletzte und Getötete,2006,200601,31
Fluchtunfälle,Verletzte und Getötete,2006,200602,33
Fluchtunfälle,Verletzte und Getötete,2006,200603,34
Fluchtunfälle,Verletzte und Getötete,2006,200604,25
Fluchtunfälle,Verletzte und Getötete,2006,200605,33
Fluchtunfälle,Verletzte und Getötete,2006,200606,40
Fluchtunfälle,Verletzte und Getötete,2006,200607,78
Fluchtunfälle,Verletzte und Getötete,2006,200608,40
Fluchtunfälle,Verletzte und Getötete,2006,200609,66
Fluchtunfälle,Verletzte und Getötete,2006,200610,43
Fluchtunfälle,Verletzte und Getötete,2006,200611,38
Fluchtunfälle,Verletzte und Getötete,2006,200612,44
Fluchtunfälle,Verletzte und Getötete,2005,200501,24
Fluchtunfälle,Verletzte und Getötete,2005,200502,22
Fluchtunfälle,Verletzte und Getötete,2005,200503,33
Fluchtunfälle,Verletzte und Getötete,2005,200504,45
Fluchtunfälle,Verletzte und Getötete,2005,200505,52
Fluchtunfälle,Verletzte und Getötete,2005,200506,53
Fluchtunfälle,Verletzte und Getötete,2005,200507,65
Fluchtunfälle,Verletzte und Getötete,2005,200508,37
Fluchtunfälle,Verletzte und Getötete,2005,200509,81
Fluchtunfälle,Verletzte und Getötete,2005,200510,54
Fluchtunfälle,Verletzte und Getötete,2005,200511,27
Fluchtunfälle,Verletzte und Getötete,2005,200512,32
Fluchtunfälle,Verletzte und Getötete,2004,200401,33
Fluchtunfälle,Verletzte und Getötete,2004,200402,31
Fluchtunfälle,Verletzte und Getötete,2004,200403,20
Fluchtunfälle,Verletzte und Getötete,2004,200404,39
Fluchtunfälle,Verletzte und Getötete,2004,200405,41
Fluchtunfälle,Verletzte und Getötete,2004,200406,53
Fluchtunfälle,Verletzte und Getötete,2004,200407,83
Fluchtunfälle,Verletzte und Getötete,2004,200408,48
Fluchtunfälle,Verletzte und Getötete,2004,200409,63
Fluchtunfälle,Verletzte und Getötete,2004,200410,40
Fluchtunfälle,Verletzte und Getötete,2004,200411,46
Fluchtunfälle,Verletzte und Getötete,2004,200412,45
Fluchtunfälle,Verletzte und Getötete,2003,200301,21
Fluchtunfälle,Verletzte und Getötete,2003,200302,20
Fluchtunfälle,Verletzte und Getötete,2003,200303,44
Fluchtunfälle,Verletzte und Getötete,2003,200304,30
Fluchtunfälle,Verletzte und Getötete,2003,200305,56
Fluchtunfälle,Verletzte und Getötete,2003,200306,81
Fluchtunfälle,Verletzte und Getötete,2003,200307,35
Fluchtunfälle,Verletzte und Getötete,2003,200308,41
Fluchtunfälle,Verletzte und Getötete,2003,200309,50
Fluchtunfälle,Verletzte und Getötete,2003,200310,47
Fluchtunfälle,Verletzte und Getötete,2003,200311,59
Fluchtunfälle,Verletzte und Getötete,2003,200312,78
Fluchtunfälle,Verletzte und Getötete,2002,200201,36
Fluchtunfälle,Verletzte und Getötete,2002,200202,33
Fluchtunfälle,Verletzte und Getötete,2002,200203,39
Fluchtunfälle,Verletzte und Getötete,2002,200204,37
Fluchtunfälle,Verletzte und Getötete,2002,200205,73
Fluchtunfälle,Verletzte und Getötete,2002,200206,74
Fluchtunfälle,Verletzte und Getötete,2002,200207,72
Fluchtunfälle,Verletzte und Getötete,2002,200208,50
Fluchtunfälle,Verletzte und Getötete,2002,200209,77
Fluchtunfälle,Verletzte und Getötete,2002,200210,49
Fluchtunfälle,Verletzte und Getötete,2002,200211,50
Fluchtunfälle,Verletzte und Getötete,2002,200212,38
Fluchtunfälle,Verletzte und Getötete,2001,200101,44
Fluchtunfälle,Verletzte und Getötete,2001,200102,51
Fluchtunfälle,Verletzte und Getötete,2001,200103,43
Fluchtunfälle,Verletzte und Getötete,2001,200104,68
Fluchtunfälle,Verletzte und Getötete,2001,200105,67
Fluchtunfälle,Verletzte und Getötete,2001,200106,78
Fluchtunfälle,Verletzte und Getötete,2001,200107,83
Fluchtunfälle,Verletzte und Getötete,2001,200108,57
Fluchtunfälle,Verletzte und Getötete,2001,200109,40
Fluchtunfälle,Verletzte und Getötete,2001,200110,85
Fluchtunfälle,Verletzte und Getötete,2001,200111,32
Fluchtunfälle,Verletzte und Getötete,2001,200112,39
Fluchtunfälle,Verletzte und Getötete,2000,200001,34
Fluchtunfälle,Verletzte und Getötete,2000,200002,35
Fluchtunfälle,Verletzte und Getötete,2000,200003,48
Fluchtunfälle,Verletzte und Getötete,2000,200004,57
Fluchtunfälle,Verletzte und Getötete,2000,200005,69
Fluchtunfälle,Verletzte und Getötete,2000,200006,58
Fluchtunfälle,Verletzte und Getötete,2000,200007,67
Fluchtunfälle,Verletzte und Getötete,2000,200008,74
Fluchtunfälle,Verletzte und Getötete,2000,200009,68
Fluchtunfälle,Verletzte und Getötete,2000,200010,47
Fluchtunfälle,Verletzte und Getötete,2000,200011,56
Fluchtunfälle,Verletzte und Getötete,2000,200012,45
Verkehrsunfälle,insgesamt,2020,202001,3139
Verkehrsunfälle,insgesamt,2020,202002,3271
Verkehrsunfälle,insgesamt,2020,202003,2825
Verkehrsunfälle,insgesamt,2020,202004,2251
Verkehrsunfälle,insgesamt,2020,202005,3193
Verkehrsunfälle,insgesamt,2020,202006,3380
Verkehrsunfälle,insgesamt,2020,202007,4031
Verkehrsunfälle,insgesamt,2020,202008,3007
Verkehrsunfälle,insgesamt,2020,202009,3659
Verkehrsunfälle,insgesamt,2020,202010,3867
Verkehrsunfälle,insgesamt,2020,202011,3150
Verkehrsunfälle,insgesamt,2020,202012,2661
Verkehrsunfälle,insgesamt,2019,201901,3440
Verkehrsunfälle,insgesamt,2019,201902,3442
Verkehrsunfälle,insgesamt,2019,201903,3940
Verkehrsunfälle,insgesamt,2019,201904,3781
Verkehrsunfälle,insgesamt,2019,201905,4046
Verkehrsunfälle,insgesamt,2019,201906,3727
Verkehrsunfälle,insgesamt,2019,201907,4763
Verkehrsunfälle,insgesamt,2019,201908,3214
Verkehrsunfälle,insgesamt,2019,201909,4042
Verkehrsunfälle,insgesamt,2019,201910,4348
Verkehrsunfälle,insgesamt,2019,201911,3805
Verkehrsunfälle,insgesamt,2019,201912,3462
Verkehrsunfälle,insgesamt,2018,201801,3328
Verkehrsunfälle,insgesamt,2018,201802,3109
Verkehrsunfälle,insgesamt,2018,201803,3796
Verkehrsunfälle,insgesamt,2018,201804,4016
Verkehrsunfälle,insgesamt,2018,201805,3953
Verkehrsunfälle,insgesamt,2018,201806,4284
Verkehrsunfälle,insgesamt,2018,201807,4547
Verkehrsunfälle,insgesamt,2018,201808,3206
Verkehrsunfälle,insgesamt,2018,201809,4124
Verkehrsunfälle,insgesamt,2018,201810,4468
Verkehrsunfälle,insgesamt,2018,201811,4027
Verkehrsunfälle,insgesamt,2018,201812,3550
Verkehrsunfälle,insgesamt,2017,201701,3320
Verkehrsunfälle,insgesamt,2017,201702,3223
Verkehrsunfälle,insgesamt,2017,201703,4106
Verkehrsunfälle,insgesamt,2017,201704,3533
Verkehrsunfälle,insgesamt,2017,201705,4314
Verkehrsunfälle,insgesamt,2017,201706,3818
Verkehrsunfälle,insgesamt,2017,201707,4355
